Country,Price,Size,Status,Marketplace,Reference,Moy_prix_by_size,Address
Ben arous,215000.0,100.0,V,Jumia TN,L-TN-00163493,2150.0,"Ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Ariana,400000.0,180.0,V,Jumia TN,L-TN-00087492,2222.222222222222,"Cité Ennasr, Ariana"
Banlieue Nord,405000.0,150.0,V,Jumia TN,L-TN-00161429,2700.0,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,285000.0,135.0,V,Jumia TN,L-TN-00161751,2111.1111111111113,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse, Sousse, Sousse"
Sousse,322000.0,119.0,V,Jumia TN,L-TN-00140509,2705.8823529411766,"Kantaoui, Hammam Sousse, Sousse"
Sousse,230000.0,76.0,V,Jumia TN,L-TN-00140283,3026.315789473684,"Cité Sahloul, Sousse"
Banlieue Nord,500000.0,300.0,V,Jumia TN,L-TN-00149783,1666.6666666666667,"Tunis, Tunis, Tunis et Banlieue Nord"
Ariana,260000.0,120.0,V,Jumia TN,L-TN-00153113,2166.6666666666665,"borj louzir, Ariana, Ariana, Ariana"
Ben arous,163000.0,100.0,V,Jumia TN,L-TN-00114705,1630.0,"Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Sousse,180000.0,87.0,V,Jumia TN,L-TN-00139374,2068.9655172413795,"Hammam Sousse, Hammam Sousse, Sousse"
Sousse,100000.0,78.0,V,Jumia TN,L-TN-00105642,1282.051282051282,"sahloul, Sahloul, Sousse"
Ariana,125000.0,56.0,V,Jumia TN,L-TN-00149796,2232.1428571428573,"La Soukra, La Soukra, Ariana"
Ariana,160000.0,150.0,V,Jumia TN,L-TN-00147477,1066.6666666666667,"Ariana Ville, Ariana, Ariana, Ariana"
Sousse,60.0,80.0,V,Jumia TN,L-TN-00138592,0.75,"Kalaa Essghira, Kalaa Essghira, Sousse"
Banlieue Nord,313800.0,133.0,V,Jumia TN,L-TN-00158098,2359.3984962406016,"El Menzah 9, El Menzah 9, Tunis et Banlieue Nord"
Banlieue Nord,692000.0,236.0,V,Jumia TN,L-TN-00149807,2932.2033898305085,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,450000.0,174.0,V,Jumia TN,L-TN-00126511,2586.206896551724,"Aouina, Aouina, Tunis et Banlieue Nord"
Ariana,551000.0,155.0,V,Jumia TN,L-TN-00129070,3554.8387096774195,"Cité Ennasr, Cité Ennasr, Ariana"
Ariana,255000.0,120.0,V,Jumia TN,L-TN-00153664,2125.0,"prés Mosquée Rawdha, Borj Louzir, La Soukra, Ariana"
Banlieue Nord,2500.0,500.0,L,Tunisie-annonce TN,2830872,5.0,"Tunisie,Tunis,La Marsa,Cite El Khalil"
Ariana,206000.0,118.0,V,Jumia TN,L-TN-00154606,1745.7627118644068,"residence ilyesse, La Soukra, Soukra, Ariana"
Ariana,153000.0,130.0,V,Jumia TN,L-TN-00154273,1176.923076923077,"Ariana, Ariana, Ariana"
Ariana,223000.0,106.0,V,Jumia TN,L-TN-00113685,2103.7735849056603,"Cité Ennasr, Cité Ennasr, Ariana"
Sousse,195000.0,90.0,V,Jumia TN,L-TN-00134258,2166.6666666666665,"tantana, Tantana, Sousse"
Nabeul,216000.0,92.0,V,Jumia TN,L-TN-00144988,2347.8260869565215,"Yasmine Hammamet , yasmine hammamet Nabeul., Yasmine Hammamet, Hammamet, Nabeul"
Sousse,360000.0,140.0,V,Jumia TN,L-TN-00155126,2571.4285714285716,"Sousse Corniche, Sousse Corniche, Sousse"
Banlieue Nord,215000.0,100.0,V,Jumia TN,L-TN-00149552,2150.0,"Aouina, Tunis et Banlieue Nord"
Banlieue Nord,190000.0,76.0,V,Jumia TN,L-TN-00153613,2500.0,"Aouina, Aouina, Tunis et Banlieue Nord"
Ariana,335000.0,157.0,V,Jumia TN,L-TN-00143764,2133.7579617834394,"La Soukra, La Soukra, Ariana"
Sousse,87000.0,63.0,V,Jumia TN,L-TN-00100164,1380.952380952381,"en face cleopatre, Cité de la Plage, Hammam Sousse, Sousse"
Sousse,131000.0,64.0,V,Jumia TN,L-TN-00112453,2046.875,"Sahloul, Sousse"
Sousse,320000.0,220.0,V,Jumia TN,L-TN-00103098,1454.5454545454545,"khezama ouest, Avenue Khezama, Sousse"
Banlieue Nord,905000.0,411.0,V,Jumia TN,L-TN-00140157,2201.9464720194646,"Douar Hicher , La Soukra, Tunis et Banlieue Nord"
Ariana,543904.0,236.0,V,Jumia TN,L-TN-00105103,2304.677966101695,"Ariana, Ariana, Ariana"
Les Berges du Lac,520000.0,168.0,V,Jumia TN,L-TN-00125996,3095.2380952380954,"Les Berges du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,600000.0,310.0,V,Jumia TN,L-TN-00155274,1935.483870967742,"Chotrana 2, La Soukra, Ariana"
Sfax,140000.0,98.0,V,Jumia TN,L-TN-00139670,1428.5714285714287,"avenue 18 janvier immeuble bouhlel 1er étage, Sfax El Jadida, Sfax Ville, Sfax"
Sfax,75000.0,70.0,V,Jumia TN,L-TN-00149758,1071.4285714285713,"Sfax El Jadida, Sfax Ville, Sfax"
Nabeul,155000.0,141.0,V,Jumia TN,L-TN-00145603,1099.290780141844,"Hammamet, Hammamet, Nabeul"
Nabeul,305000.0,104.0,V,Jumia TN,L-TN-00156144,2932.6923076923076,"Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,1500.0,190.0,L,Tunisie-annonce TN,2830867,7.894736842105263,"Tunisie,Tunis,La Marsa,Cite El Khalil"
Sousse,250000.0,148.0,V,Jumia TN,L-TN-00159102,1689.1891891891892,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hergla, Hergla, Sousse"
Banlieue Nord,620000.0,185.0,V,Jumia TN,L-TN-00154292,3351.3513513513512,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Nabeul,140.0,130.0,L,Tunisie-annonce TN,2813704,1.0769230769230769,"Tunisie,Nabeul,Hammamet,Cite Afh"
Banlieue Nord,580000.0,185.0,V,Jumia TN,L-TN-00159289,3135.135135135135,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,540000.0,209.0,V,Jumia TN,L-TN-00128827,2583.732057416268,"Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,547000.0,238.0,V,Jumia TN,L-TN-00158100,2298.3193277310925,"El Menzah 9, El Menzah 9, Tunis et Banlieue Nord"
Sousse,320000.0,158.0,V,Jumia TN,L-TN-00114557,2025.3164556962026,"Avenue Khezama, Avenue Khezama, Sousse"
Sousse,360000.0,70.0,V,Jumia TN,L-TN-00131087,5142.857142857143,"El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,393000.0,145.0,V,Jumia TN,L-TN-00161424,2710.344827586207,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,550000.0,455.0,V,Jumia TN,L-TN-00145023,1208.7912087912089,"jasmin, nabeul Nabeul., Hammamet, Nabeul"
Sousse,360000.0,90.0,V,Jumia TN,L-TN-00161627,4000.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., Chott Meriem, Akouda, Sousse"
Ariana,261988.0,131.0,V,Jumia TN,L-TN-00146138,1999.9083969465648,"La Soukra Sidi Fraj, La Soukra, La Soukra, Ariana"
Sousse,130000.0,99.0,V,Jumia TN,L-TN-00154221,1313.1313131313132,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Riadh, Sousse, Sousse"
Banlieue Nord,334400.0,152.0,V,Jumia TN,L-TN-00136503,2200.0,"chotrana1, La Soukra, Tunis et Banlieue Nord"
Nabeul,200000.0,107.0,V,Jumia TN,L-TN-00153135,1869.1588785046729,"Cité El Mrezga Sur la Route Mc 28 (En Face Clinique les Violettes), Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,470000.0,163.0,V,Jumia TN,L-TN-00163321,2883.435582822086,"Tunis, Tunis, Tunis et Banlieue Nord"
Sousse,155000.0,155.0,V,Jumia TN,L-TN-00146885,1000.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Hammam Sousse, Hammam Sousse, Sousse"
Nabeul,130000.0,95.0,V,Jumia TN,L-TN-00113285,1368.421052631579,"Nabeul, Nabeul, Nabeul"
Banlieue Nord,500000.0,187.0,V,Jumia TN,L-TN-00153501,2673.7967914438505,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,330000.0,145.0,V,Jumia TN,L-TN-00149762,2275.862068965517,"Sidi Daoud, La Marsa, Tunis et Banlieue Nord"
Sousse,165000.0,70.0,V,Jumia TN,L-TN-00148584,2357.1428571428573,"Hammam Sousse, Hammam Sousse, Hammam Sousse, Sousse"
Ariana,165000.0,70.0,V,Jumia TN,L-TN-00148802,2357.1428571428573,"La Soukra, La Soukra, La Soukra, Ariana"
Ben arous,185000.0,125.0,V,Jumia TN,L-TN-00154319,1480.0,"Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Nabeul,160.0,105.0,L,Tunisie-annonce TN,2829439,1.5238095238095237,"Tunisie,Nabeul,Hammamet,Cite Afh"
Sfax,500.0,100.0,L,Tunisie-annonce TN,2776091,5.0,"Tunisie,Sfax,Sfax Ville,Sfax"
Ariana,125000.0,60.0,V,Jumia TN,L-TN-00145830,2083.3333333333335,"Cité Ennasr, Cité Ennasr, Cité Ennasr, Ariana"
Nabeul,430000.0,180.0,V,Jumia TN,L-TN-00155300,2388.8888888888887,"Hammamet Sud, Hammamet, Nabeul"
Banlieue Nord,500000.0,220.0,V,Jumia TN,L-TN-00153244,2272.7272727272725,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,130.0,68.0,L,Tunisie-annonce TN,2824717,1.911764705882353,"Tunisie,Nabeul,Hammamet,Cite Afh"
Nabeul,242000.0,60.0,V,Jumia TN,L-TN-00153962,4033.3333333333335,"Hammamet Sud, Hammamet, Nabeul"
Ben arous,550.0,80.0,L,Tunisie-annonce TN,2751654,6.875,"Tunisie,Ben arous,Nouvelle Medina,Nouvelle Medina"
Sousse,180000.0,144.0,V,Jumia TN,L-TN-00160193,1250.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hergla, Hergla, Sousse"
Banlieue Nord,2800.0,170.0,L,Tunisie-annonce TN,2813546,16.470588235294116,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Ariana,500000.0,246.0,V,Jumia TN,L-TN-00149774,2032.520325203252,"La Soukra, La Soukra, Ariana"
Sousse,360000.0,100.0,V,Jumia TN,L-TN-00159078,3600.0,"Hammam Sousse, Hammam Sousse, Sousse"
Banlieue Nord,4400.0,217.0,L,Tunisie-annonce TN,2611392,20.276497695852534,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Sousse,440000.0,132.0,V,Jumia TN,L-TN-00147247,3333.3333333333335,"Sousse Ville, Sousse, Sousse, Sousse"
Mannouba,600.0,120.0,L,Tunisie-annonce TN,2807353,5.0,"Tunisie,Manouba,Mannouba,La Mannouba"
Banlieue Nord,4000.0,200.0,L,Tunisie-annonce TN,2434864,20.0,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Sousse,100.0,80.0,L,Tunisie-annonce TN,2819868,1.25,"Tunisie,Sousse,Sousse Jaouhara,Sahloul"
Sousse,222000.0,101.0,V,Jumia TN,L-TN-00145714,2198.019801980198,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Banlieue Nord,450.0,10.0,L,Tunisie-annonce TN,2783544,45.0,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Nabeul,280000.0,95.0,V,Jumia TN,L-TN-00147117,2947.3684210526317,"hammamet, Hammamet, Hammamet, Nabeul"
Banlieue Nord,4000.0,280.0,L,Tunisie-annonce TN,2827140,14.285714285714286,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ariana,260000.0,112.0,V,Jumia TN,L-TN-00147258,2321.4285714285716,"La Soukra, La Soukra, La Soukra, Ariana"
Banlieue Nord,2200.0,160.0,L,Tunisie-annonce TN,2743774,13.75,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Banlieue Nord,700.0,80.0,L,Tunisie-annonce TN,2830552,8.75,"Tunisie,Tunis,La Marsa,El Aouina"
Nabeul,327699.0,137.0,V,Jumia TN,L-TN-00163757,2391.963503649635,"Nabeul, Nabeul, Nabeul"
Banlieue Nord,1700.0,100.0,L,Tunisie-annonce TN,2816231,17.0,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Banlieue Nord,445000.0,201.0,V,Jumia TN,L-TN-00149474,2213.9303482587065,"Menzah 9 C, El Menzah 9, El Menzah 9, Tunis et Banlieue Nord"
Banlieue Nord,750.0,147.0,L,Tunisie-annonce TN,2770362,5.1020408163265305,"Tunisie,Tunis,La Marsa,Gammart"
Nabeul,13333.0,2000.0,L,Tunisie-annonce TN,2417006,6.6665,"Tunisie,Nabeul,Soliman,Cite Nouvelle"
Sousse,206000.0,139.0,V,Jumia TN,L-TN-00156855,1482.0143884892086,"Hergla, Hergla, Sousse"
Ariana,650.0,52.0,L,Tunisie-annonce TN,2821988,12.5,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ariana,850.0,130.0,L,Tunisie-annonce TN,2827510,6.538461538461538,"Tunisie,Ariana,Mnihla,Jardins d'el Menzah"
Ben arous,185000.0,95.0,V,Jumia TN,L-TN-00134549,1947.3684210526317,"Boumhel, Ben Arous - Tunis Sud"
Ariana,506000.0,220.0,V,Jumia TN,L-TN-00126518,2300.0,"Jardins d'el Menzah, Mnihla, Ariana"
Monastir,123.0,50.0,L,Tunisie-annonce TN,2790413,2.46,"Tunisie,Monastir,Monastir,Zone Skanes"
Banlieue Nord,5000.0,500.0,L,Tunisie-annonce TN,2813412,10.0,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ariana,1800.0,450.0,L,Tunisie-annonce TN,2831929,4.0,"Tunisie,Tunis,El Menzah,Mutuelle Ville"
Nabeul,1300000.0,254.0,V,Jumia TN,L-TN-00147838,5118.110236220473,"Hammamet Nord, Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,1900.0,134.0,L,Tunisie-annonce TN,2772000,14.17910447761194,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ariana,9000.0,1500.0,L,Tunisie-annonce TN,2804739,6.0,"Tunisie,Ariana,La Soukra,La Soukra"
Banlieue Nord,345500.0,156.0,V,Jumia TN,L-TN-00142644,2214.74358974359,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,2500.0,345.0,L,Tunisie-annonce TN,2828340,7.246376811594203,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Nabeul,330000.0,120.0,V,Jumia TN,L-TN-00155889,2750.0,"Hammamet Nord, Hammamet, Nabeul"
Ariana,600.0,110.0,L,Tunisie-annonce TN,2831928,5.454545454545454,"Tunisie,Ariana,La Soukra,Borj Louzir"
Banlieue Nord,1800.0,80.0,L,Tunisie-annonce TN,2742082,22.5,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Sousse,900.0,100.0,L,Tunisie-annonce TN,2818093,9.0,"Tunisie,Sousse,Sousse Ville,Sousse Corniche"
Sousse,100.0,100.0,L,Tunisie-annonce TN,2818122,1.0,"Tunisie,Sousse,Sousse Jaouhara,Sousse Khezama"
Banlieue Nord,750.0,150.0,L,Tunisie-annonce TN,2791672,5.0,"Tunisie,Tunis,La Goulette,Kheireddine"
Banlieue Nord,450000.0,156.0,V,Jumia TN,L-TN-00155162,2884.6153846153848,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Tunis,600.0,80.0,L,Tunisie-annonce TN,2831942,7.5,"Tunisie,Tunis,Bab Bhar,Bab Bhar"
Nabeul,190000.0,55.0,V,Jumia TN,L-TN-00155888,3454.5454545454545,"Hammamet Nord, Hammamet, Nabeul"
Mannouba,900.0,270.0,L,Tunisie-annonce TN,2817075,3.3333333333333335,"Tunisie,Manouba,Mannouba,La Mannouba"
Ariana,110000.0,71.0,V,Jumia TN,L-TN-00154306,1549.2957746478874,"Raoued, Raoued, Ariana"
Tunis,600.0,150.0,L,Tunisie-annonce TN,2825644,4.0,"Tunisie,Tunis,Ettahrir,Ettahrir 1"
Banlieue Nord,450000.0,173.0,V,Jumia TN,L-TN-00153743,2601.156069364162,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Banlieue Nord,405000.0,150.0,V,Jumia TN,L-TN-00161431,2700.0,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Cite el khadra,1500.0,65.0,L,Tunisie-annonce TN,2199930,23.076923076923077,"Tunisie,Tunis,Cite El Khadra,Zone urbaine nord"
Nabeul,350000.0,100.0,V,Jumia TN,L-TN-00163519,3500.0,"Yasmine Hammamet, Hammamet, Nabeul"
Monastir,670.0,120.0,L,Tunisie-annonce TN,2829457,5.583333333333333,"Tunisie,Monastir,Monastir,Monastir"
Ariana,900.0,160.0,L,Tunisie-annonce TN,2816782,5.625,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ariana,1000.0,100.0,L,Tunisie-annonce TN,2811575,10.0,"Tunisie,Tunis,El Menzah,Mutuelle Ville"
Banlieue Nord,1600.0,73.0,L,Tunisie-annonce TN,2754142,21.91780821917808,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage"
Nabeul,205000.0,97.0,V,Jumia TN,L-TN-00163512,2113.40206185567,"Yasmine Hammamet, Hammamet, Nabeul"
Ariana,650.0,65.0,L,Tunisie-annonce TN,2821940,10.0,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ariana,250000.0,171.0,V,Jumia TN,L-TN-00154596,1461.9883040935672,"Raoued plage, Raoued, Raoued, Ariana"
Ben arous,220.0,40.0,L,Tunisie-annonce TN,2791053,5.5,"Tunisie,Ben arous,Nouvelle Medina,Nouvelle Medina"
Banlieue Nord,396000.0,146.0,V,Jumia TN,L-TN-00161419,2712.328767123288,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,288470.0,167.0,V,Jumia TN,L-TN-00153364,1727.3652694610778,"Chotrana 1, Chotrana 1, Chotrana 1, Ariana"
Ariana,680.0,130.0,L,Tunisie-annonce TN,2775303,5.230769230769231,"Tunisie,Ariana,La Soukra,La Soukra"
Sousse,405000.0,135.0,V,Jumia TN,L-TN-00163791,3000.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., El Kantaoui, Hammam Sousse, Sousse"
Ariana,900.0,130.0,L,Tunisie-annonce TN,2796016,6.923076923076923,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 1"
Ariana,444000.0,195.0,V,Jumia TN,L-TN-00157098,2276.923076923077,"Borj Louzir, La Soukra, Ariana"
Ariana,260000.0,120.0,V,Jumia TN,L-TN-00153410,2166.6666666666665,"Borj Louzir, Borj Louzir, La Soukra, Ariana"
Sousse,190000.0,144.0,V,Jumia TN,L-TN-00159740,1319.4444444444443,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hergla, Hergla, Sousse"
Ariana,700.0,88.0,L,Tunisie-annonce TN,2825148,7.954545454545454,"Tunisie,Tunis,El Menzah,El Manar 1"
Ben arous,239000.0,147.0,V,Jumia TN,L-TN-00156791,1625.8503401360545,"Boumhel, Bou Mhel, Ben Arous - Tunis Sud"
Sousse,140.0,42.0,L,Tunisie-annonce TN,2613966,3.3333333333333335,"Tunisie,Sousse,Hammam Sousse,El Kantaoui"
Sousse,150000.0,42.0,V,Jumia TN,L-TN-00159610,3571.4285714285716,"El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,530000.0,136.0,V,Jumia TN,L-TN-00164093,3897.0588235294117,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,1350.0,200.0,L,Tunisie-annonce TN,2721229,6.75,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Banlieue Nord,205000.0,105.0,V,Jumia TN,L-TN-00155263,1952.3809523809523,"cité elwahat, Aouina, Tunis et Banlieue Nord"
Nabeul,120.0,100.0,L,Tunisie-annonce TN,2829572,1.2,"Tunisie,Nabeul,Hammamet,Cite Afh"
Sousse,150000.0,42.0,V,Jumia TN,L-TN-00159609,3571.4285714285716,"El Kantaoui, Hammam Sousse, Sousse"
Ariana,430.0,60.0,L,Tunisie-annonce TN,2797878,7.166666666666667,"Tunisie,Ariana,Ariana Ville,Ariana"
Banlieue Nord,280000.0,7.0,V,Jumia TN,L-TN-00153005,40000.0,"Sidi Daoud, La Marsa, Tunis et Banlieue Nord"
Ben arous,250000.0,160.0,V,Jumia TN,L-TN-00162044,1562.5,"Ezzahra, Ben Arous - Tunis Sud"
Banlieue Nord,250000.0,150.0,V,Jumia TN,L-TN-00154272,1666.6666666666667,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,220000.0,130.0,V,Jumia TN,L-TN-00159075,1692.3076923076924,"Raoued, Raoued, Ariana"
Ariana,185000.0,100.0,V,Jumia TN,L-TN-00158771,1850.0,"tunis, Ariana, Ariana, Ariana"
Nabeul,125000.0,120.0,V,Jumia TN,L-TN-00159035,1041.6666666666667,"hammamet nord, Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,215000.0,102.0,V,Jumia TN,L-TN-00159868,2107.843137254902,"Aouina, Aouina, Tunis et Banlieue Nord"
Ben arous,430.0,70.0,L,Tunisie-annonce TN,2790776,6.142857142857143,"Tunisie,Ben arous,Nouvelle Medina,Nouvelle Medina"
Nabeul,500.0,100.0,L,Tunisie-annonce TN,2811281,5.0,"Tunisie,Nabeul,Hammamet,Zone Hoteliere"
Ben arous,103000.0,105.0,V,Jumia TN,L-TN-00157207,980.952380952381,"Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Ariana,1500.0,400.0,L,Tunisie-annonce TN,2778958,3.75,"Tunisie,Tunis,El Menzah,El Menzah 9"
Ben arous,120900.0,86.0,V,Jumia TN,L-TN-00123014,1405.8139534883721,"El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Sousse,500.0,100.0,L,Tunisie-annonce TN,2812688,5.0,"Tunisie,Sousse,Sousse Jaouhara,Sousse Khezama"
Cite el khadra,500.0,88.0,L,Tunisie-annonce TN,2826361,5.681818181818182,"Tunisie,Tunis,Cite El Khadra,Kheireddine Pacha"
Banlieue Nord,460000.0,178.0,V,Jumia TN,L-TN-00161305,2584.2696629213483,"jardin d 'el menzah2, El Menzah 2, El Menzah 2, Tunis et Banlieue Nord"
Nabeul,245000.0,132.0,V,Jumia TN,L-TN-00159206,1856.060606060606,"Hammamet Nord, Hammamet, Nabeul"
Sousse,190000.0,116.0,V,Jumia TN,L-TN-00158267,1637.9310344827586,"Rue Hassen Ben Said 4051 khezema ouest sousse., Bouhssina, Sousse, Sousse"
Banlieue Nord,496000.0,138.0,V,Jumia TN,L-TN-00163582,3594.2028985507245,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,240000.0,96.0,V,Jumia TN,L-TN-00164049,2500.0,"Mrezga, Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,406000.0,150.0,V,Jumia TN,L-TN-00161430,2706.6666666666665,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,200000.0,125.0,V,Jumia TN,L-TN-00162530,1600.0,"Rue victor hugo en face recette de finance B1, Hammam Sousse, Hammam Sousse, Sousse"
Banlieue Nord,1000.0,200.0,L,Tunisie-annonce TN,2831945,5.0,"Tunisie,Tunis,La Marsa,El Aouina"
Banlieue Nord,440000.0,184.0,V,Jumia TN,L-TN-00158210,2391.304347826087,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,215000.0,78.0,V,Jumia TN,L-TN-00161447,2756.4102564102564,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,420.0,100.0,L,Tunisie-annonce TN,2826722,4.2,"Tunisie,Nabeul,Hammamet,Hammamet"
Sousse,260000.0,137.0,V,Jumia TN,L-TN-00155687,1897.8102189781023,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Tunis,1300.0,120.0,L,Tunisie-annonce TN,2814965,10.833333333333334,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Ariana,145000.0,90.0,V,Jumia TN,L-TN-00161640,1611.111111111111,"El Menzah 7, El Menzah, Ariana"
Ariana,650.0,50.0,L,Tunisie-annonce TN,2800818,13.0,"Tunisie,Ariana,Ariana Ville,El Menzah 6"
Bizerte,350.0,200.0,L,Tunisie-annonce TN,2485379,1.75,"Tunisie,Bizerte,Bizerte Nord,Bizerte"
Nabeul,308000.0,140.0,V,Jumia TN,L-TN-00161801,2200.0,"Yasmine Hammamet, Hammamet, Nabeul"
Sousse,285000.0,135.0,V,Jumia TN,L-TN-00157593,2111.1111111111113,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse Medina, Sousse, Sousse"
Ariana,1700.0,165.0,L,Tunisie-annonce TN,2819492,10.303030303030303,"Tunisie,Ariana,La Soukra,La Soukra"
Banlieue Nord,216000.0,78.0,V,Jumia TN,L-TN-00161450,2769.230769230769,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ben arous,1200.0,100.0,L,Tunisie-annonce TN,2675711,12.0,"Tunisie,Ben arous,Megrine,Saint Gobin"
Ben arous,272450.0,195.0,V,Jumia TN,L-TN-00123026,1397.179487179487,"El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Banlieue Nord,245000.0,90.0,V,Jumia TN,L-TN-00158942,2722.222222222222,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Tunis,950.0,160.0,L,Tunisie-annonce TN,2823271,5.9375,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Sousse,255000.0,183.0,V,Jumia TN,L-TN-00161749,1393.4426229508197,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Nabeul,205000.0,97.0,V,Jumia TN,L-TN-00158255,2113.40206185567,"Hammamet Sud, Hammamet, Nabeul"
Ariana,1250.0,210.0,L,Tunisie-annonce TN,2824029,5.9523809523809526,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ariana,1300.0,150.0,L,Tunisie-annonce TN,2824222,8.666666666666666,"Tunisie,Tunis,El Menzah,El Manar 1"
Sousse,160000.0,107.0,V,Jumia TN,L-TN-00156873,1495.3271028037384,"Hergla, Hergla, Sousse"
Banlieue Nord,2000.0,300.0,L,Tunisie-annonce TN,2831951,6.666666666666667,"Tunisie,Tunis,La Marsa,Cite El Moustakbel (La Marsa)"
Ariana,367000.0,145.0,V,Jumia TN,L-TN-00159323,2531.0344827586205,"Chotrana 1, La Soukra, Ariana"
Nabeul,350077.0,154.0,V,Jumia TN,L-TN-00163823,2273.2272727272725,"Nabeul, Nabeul, Nabeul"
Sousse,130000.0,99.0,V,Jumia TN,L-TN-00159795,1313.1313131313132,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse Riadh, Sousse, Sousse"
Banlieue Nord,1500.0,100.0,L,Tunisie-annonce TN,2830943,15.0,"Tunisie,Tunis,La Marsa,Cite Du Stade"
Sousse,226000.0,103.0,V,Jumia TN,L-TN-00159759,2194.1747572815534,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Ben arous,500.0,80.0,L,Tunisie-annonce TN,2823791,6.25,"Tunisie,Ben arous,El Mourouj,El Mourouj"
Banlieue Nord,1150.0,110.0,L,Tunisie-annonce TN,2825872,10.454545454545455,"Tunisie,Tunis,La Marsa,El Aouina"
Nabeul,175000.0,90.0,V,Jumia TN,L-TN-00157811,1944.4444444444443,"Hammamet Nord, Hammamet, Nabeul"
