Country,Price,Size,Status,Marketplace,Reference,Moy_prix_by_size,Address
Nabeul,417200.0,149.0,V,Jumia TN,L-TN-00145159,2800.0,"nabeul, nabeul Nabeul., Nabeul, Nabeul"
Tunis,2300.0,220.0,L,Tunisie-annonce TN,2817425,10.454545454545455,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Ariana,206000.0,118.0,V,Jumia TN,L-TN-00154264,1745.7627118644068,"La Soukra, La Soukra, Ariana"
Nabeul,360000.0,152.0,V,Jumia TN,L-TN-00155832,2368.4210526315787,"Mrezga, Hammamet, Hammamet, Nabeul"
Les Berges du Lac,630000.0,168.0,V,Jumia TN,L-TN-00112123,3750.0,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Sousse,244000.0,111.0,V,Jumia TN,L-TN-00140788,2198.198198198198,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Banlieue Nord,120000.0,55.0,V,Jumia TN,L-TN-00171947,2181.818181818182,"Les Jardins D'el Menzah, Tunis, Tunis et Banlieue Nord"
Banlieue Nord,230000.0,131.0,V,Jumia TN,L-TN-00171165,1755.7251908396947,"Aouina, Aouina, Aouina, Tunis et Banlieue Nord"
Banlieue Nord,390000.0,230.0,V,Jumia TN,L-TN-00156416,1695.6521739130435,"dar fadhal, Aouina, Aouina, Tunis et Banlieue Nord"
Ariana,153000.0,130.0,V,Jumia TN,L-TN-00154284,1176.923076923077,"Ariana, Ariana"
Ben arous,1450.0,350.0,L,Tunisie-annonce TN,2859434,4.142857142857143,"Tunisie,Ben arous,Bou Mhel El Bassatine,Bou Mhel"
Banlieue Nord,160000.0,90.0,V,Jumia TN,L-TN-00171176,1777.7777777777778,"Aouina, Aouina, Aouina, Tunis et Banlieue Nord"
Banlieue Nord,435000.0,162.0,V,Jumia TN,L-TN-00108958,2685.185185185185,"AIN Zaghouan, Tunis et Banlieue Nord"
Banlieue Nord,450000.0,600.0,V,Jumia TN,L-TN-00149764,750.0,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Sousse,495000.0,165.0,V,Jumia TN,L-TN-00150770,3000.0,"Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,400000.0,152.0,V,Jumia TN,L-TN-00152704,2631.5789473684213,"Lotissement les Résidences Du Parc, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nor, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,200000.0,90.0,V,Jumia TN,L-TN-00170054,2222.222222222222,"Beni Khiar, Beni Khiar, Nabeul"
Sousse,110000.0,38.0,V,Jumia TN,L-TN-00162240,2894.7368421052633,"Tantana, Akouda, Sousse"
Ariana,160000.0,150.0,V,Jumia TN,L-TN-00151346,1066.6666666666667,"Jaafer 2, Raoued, Raoued, Ariana"
Sousse,557387.0,139.0,V,Jumia TN,L-TN-00152479,4009.978417266187,"Kantaoui, Hammam Sousse, Sousse"
Sousse,168000.0,130.0,V,Jumia TN,L-TN-00158837,1292.3076923076924,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hammam Sousse, Hammam Sousse, Sousse"
Banlieue Nord,335.0,169.0,V,Jumia TN,L-TN-00163574,1.982248520710059,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Ariana,225000.0,100.0,V,Jumia TN,L-TN-00131680,2250.0,"hedi nouira, Cité Ennasr, Cité Ennasr, Ariana"
Les Berges du Lac,440000.0,2.0,V,Jumia TN,L-TN-00067139,220000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Sousse,190000.0,144.0,V,Jumia TN,L-TN-00158456,1319.4444444444443,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hergla, Hergla, Sousse"
Ariana,195000.0,105.0,V,Jumia TN,L-TN-00104747,1857.142857142857,"Cité Ennasr, Cité Ennasr, Ariana"
Nabeul,735000.0,600.0,V,Jumia TN,L-TN-00102134,1225.0,"Cité el merdesse kélibia, Kelibia, Nabeul"
Banlieue Nord,440000.0,163.0,V,Jumia TN,L-TN-00134380,2699.3865030674847,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,600000.0,310.0,V,Jumia TN,L-TN-00161086,1935.483870967742,"Chotrana 2, La Soukra, Ariana"
Ariana,599000.0,260.0,V,Jumia TN,L-TN-00114817,2303.846153846154,"La Soukra, La Soukra, Ariana"
Les Berges du Lac,235000.0,2.0,V,Jumia TN,L-TN-00107008,117500.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Ben arous,115000.0,70.0,V,Jumia TN,L-TN-00170951,1642.857142857143,"Ben Arous, Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Banlieue Nord,750000.0,120.0,V,Jumia TN,L-TN-00129440,6250.0,"Cité Du Stade, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,290000.0,136.0,V,Jumia TN,L-TN-00150537,2132.3529411764707,"Tunis, Tunis, Tunis, Tunis et Banlieue Nord"
Ariana,380000.0,192.0,V,Jumia TN,L-TN-00163072,1979.1666666666667,"Cité Ennasr, Cité Ennasr, Ariana"
Sousse,169000.0,106.0,V,Jumia TN,L-TN-00156659,1594.3396226415093,"Rue Hassen Ben Said 4051 khezema ouest sousse., Bouhssina, Sousse, Sousse"
Ariana,75000.0,50.0,V,Jumia TN,L-TN-00153708,1500.0,"prés du projet Raoued, Raoued, Raoued, Ariana"
Les Berges du Lac,210000.0,2.0,V,Jumia TN,L-TN-00107009,105000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Sousse,120000.0,100.0,V,Jumia TN,L-TN-00137742,1200.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Khezama Ouest, Khezama Ouest, Sousse"
Nabeul,140000.0,70.0,V,Jumia TN,L-TN-00113284,2000.0,"Hammamet, Hammamet, Nabeul"
Sousse,225000.0,57.0,V,Jumia TN,L-TN-00168540,3947.3684210526317,"Maisons de la mer, El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,178000.0,105.0,V,Jumia TN,L-TN-00148566,1695.2380952380952,"Ain Zaghouan, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Ariana,450000.0,148.0,V,Jumia TN,L-TN-00137743,3040.5405405405404,"La Soukra, Soukra, Ariana"
Ariana,250000.0,104.0,V,Jumia TN,L-TN-00153401,2403.846153846154,"Ariana, Ariana, Ariana"
Sousse,132000.0,90.0,V,Jumia TN,L-TN-00159325,1466.6666666666667,"Sahloul, Sahloul, Sousse"
Sousse,800000.0,420.0,V,Jumia TN,L-TN-00166978,1904.7619047619048,"Hergla, Hergla, Sousse"
Ariana,155000.0,130.0,V,Jumia TN,L-TN-00148893,1192.3076923076924,"Ariana Centre, Ariana, Ariana, Ariana"
Ariana,900.0,110.0,L,Tunisie-annonce TN,2774915,8.181818181818182,"Tunisie,Ariana,La Soukra,Dar Fadhal"
Ariana,400.0,110.0,L,Tunisie-annonce TN,2848904,3.6363636363636362,"Tunisie,Ariana,Raoued,Jaafar 1"
Banlieue Nord,420000.0,156.0,V,Jumia TN,L-TN-00148624,2692.3076923076924,"Les Jardins de Carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,450.0,80.0,L,Tunisie-annonce TN,2862127,5.625,"Tunisie,Ariana,Ariana Ville,El Menzah 6"
Banlieue Nord,245000.0,131.0,V,Jumia TN,L-TN-00171159,1870.2290076335878,"Aouina, Aouina, Aouina, Tunis et Banlieue Nord"
Ben arous,700.0,110.0,L,Tunisie-annonce TN,2777879,6.363636363636363,"Tunisie,Ben arous,Hammam Chatt,Borj Cedria"
Ariana,165000.0,70.0,V,Jumia TN,L-TN-00149272,2357.1428571428573,"Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,440000.0,184.0,V,Jumia TN,L-TN-00158210,2391.304347826087,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,228000.0,109.0,V,Jumia TN,L-TN-00111614,2091.743119266055,"Cité El Wafa (nouvelle cite afh), Nabeul, Nabeul"
Les Berges du Lac,850000.0,223.0,V,Jumia TN,L-TN-00137204,3811.6591928251123,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,75000.0,50.0,V,Jumia TN,L-TN-00155705,1500.0,"prés le projet, Raoued, Raoued, Ariana"
Ariana,195000.0,90.0,V,Jumia TN,L-TN-00136491,2166.6666666666665,"clotrana 1, Chotrana 2, La Soukra, Ariana"
Banlieue Nord,507600.0,188.0,V,Jumia TN,L-TN-00106647,2700.0,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,260000.0,130.0,V,Jumia TN,L-TN-00170538,2000.0,"La Soukra, La Soukra, La Soukra, Ariana"
Nabeul,650.0,110.0,L,Tunisie-annonce TN,2859491,5.909090909090909,"Tunisie,Nabeul,Hammamet,Cite Afh"
Nabeul,115000.0,400.0,V,Jumia TN,L-TN-00167378,287.5,"beni wael, Hammamet, Hammamet, Nabeul"
Banlieue Nord,2500.0,2.0,V,Jumia TN,L-TN-00130139,1250.0,"Relais, Gammarth, Tunis et Banlieue Nord"
Sousse,280000.0,141.0,V,Jumia TN,L-TN-00150771,1985.8156028368794,"Hammam Sousse, Hammam Sousse, Sousse"
Ben arous,130000.0,100.0,V,Jumia TN,L-TN-00114692,1300.0,"Bou Mhel, Bou Mhel, Ben Arous - Tunis Sud"
Ariana,1000.0,185.0,L,Tunisie-annonce TN,2800970,5.405405405405405,"Tunisie,Ariana,La Soukra,Chotrana 2"
Sousse,360000.0,179.0,V,Jumia TN,L-TN-00137199,2011.173184357542,"Cité Sahloul, Sousse"
Nabeul,245000.0,132.0,V,Jumia TN,L-TN-00159206,1856.060606060606,"Hammamet Nord, Hammamet, Nabeul"
Sousse,315000.0,120.0,V,Jumia TN,L-TN-00120433,2625.0,"Khezama, Khezama, Sousse"
Sousse,280.0,130.0,V,Jumia TN,L-TN-00146542,2.1538461538461537,"Tantana, Tantana, Tantana, Sousse"
Banlieue Nord,760000.0,230.0,V,Jumia TN,L-TN-00106027,3304.3478260869565,"Sidi Bousaid, Sidi Bou Said, Tunis et Banlieue Nord"
Ben arous,129000.0,72.0,V,Jumia TN,L-TN-00167561,1791.6666666666667,"Boumhel, Boumhel, Ben Arous - Tunis Sud"
Sousse,169000.0,106.0,V,Jumia TN,L-TN-00155352,1594.3396226415093,"Rue Hassen Ben Said 4051 khezema ouest sousse., Bouhssina, Sousse, Sousse"
Nabeul,500.0,80.0,L,Tunisie-annonce TN,2862124,6.25,"Tunisie,Nabeul,Hammamet,Chaabet El Mrezga"
Nabeul,238000.0,132.0,V,Jumia TN,L-TN-00145131,1803.030303030303,"fah2 , nabeul Nabeul., Sidi El Mahrsi , Nabeul, Nabeul"
Banlieue Nord,948000.0,200.0,V,Jumia TN,L-TN-00109429,4740.0,"La Marsa Centre, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,300000.0,132.0,V,Jumia TN,L-TN-00145951,2272.7272727272725,"Aouina, Aouina, Tunis et Banlieue Nord"
Les Berges du Lac,1500000.0,312.0,V,Jumia TN,L-TN-00152945,4807.692307692308,"Les Berges Du Lac 1, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,237000.0,112.0,V,Jumia TN,L-TN-00122765,2116.0714285714284,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Banlieue Nord,250000.0,112.0,V,Jumia TN,L-TN-00149836,2232.1428571428573,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Ben arous,250000.0,150.0,V,Jumia TN,L-TN-00126908,1666.6666666666667,"Hammam Chatt, Hammam Chatt, Ben Arous - Tunis Sud"
Sousse,280000.0,220.0,V,Jumia TN,L-TN-00146444,1272.7272727272727,"Khezama EST, Khezama, Khezama, Sousse"
Ariana,300000.0,102.0,V,Jumia TN,L-TN-00154869,2941.176470588235,"La Soukra, La Soukra, Ariana"
Banlieue Nord,240000.0,139.0,V,Jumia TN,L-TN-00135716,1726.6187050359713,"Cité les Palmerais, Aouina, Aouina, Tunis et Banlieue Nord"
Ben arous,1800.0,111.0,L,Tunisie-annonce TN,2862141,16.216216216216218,"Tunisie,Ben arous,Megrine,Saint Gobin"
Sousse,320000.0,220.0,V,Jumia TN,L-TN-00103098,1454.5454545454545,"khezama ouest, Avenue Khezama, Sousse"
Ben arous,166000.0,120.0,V,Jumia TN,L-TN-00120878,1383.3333333333333,"Boumhel, Bou Mhel, Ben Arous - Tunis Sud"
Ariana,259000.0,135.0,V,Jumia TN,L-TN-00150392,1918.5185185185185,"La Soukra, La Soukra, Ariana"
Ariana,210000.0,116.0,V,Jumia TN,L-TN-00126487,1810.344827586207,"La Soukra, La Soukra, Ariana"
Ariana,303000.0,116.0,V,Jumia TN,L-TN-00129063,2612.0689655172414,"Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,400000.0,152.0,V,Jumia TN,L-TN-00152713,2631.5789473684213,"Lotissement les Résidences Du Parc, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,340000.0,143.0,V,Jumia TN,L-TN-00112107,2377.622377622378,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,190000.0,76.0,V,Jumia TN,L-TN-00159299,2500.0,"jardin l'aouina, Aouina, Aouina, Tunis et Banlieue Nord"
Banlieue Nord,360000.0,148.0,V,Jumia TN,L-TN-00169763,2432.4324324324325,"Ain Zaghouan Nord, AIN Zaghouan, Tunis et Banlieue Nord"
Banlieue Nord,250.0,270.0,L,Tunisie-annonce TN,2786353,0.9259259259259259,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Sousse,140000.0,70.0,V,Jumia TN,L-TN-00137377,2000.0,"chott meriem, Chott Meriem, Akouda, Sousse"
Sousse,180000.0,120.0,V,Jumia TN,L-TN-00137634,1500.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Chatt Meriem, Sousse, Sousse"
Banlieue Nord,406000.0,150.0,V,Jumia TN,L-TN-00170754,2706.6666666666665,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,275000.0,136.0,V,Jumia TN,L-TN-00151377,2022.0588235294117,"La soukra, La Soukra, La Soukra, Ariana"
Ben arous,130000.0,97.0,V,Jumia TN,L-TN-00135739,1340.2061855670104,"Chouchet rades, Rades, Ben Arous - Tunis Sud"
Nabeul,200000.0,200.0,V,Jumia TN,L-TN-00153375,1000.0,"Hammamet, Hammamet, Nabeul"
Ariana,188000.0,74.0,V,Jumia TN,L-TN-00161704,2540.5405405405404,"Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,245000.0,110.0,V,Jumia TN,L-TN-00137378,2227.2727272727275,"Aouina, Aouina, Tunis et Banlieue Nord"
Nabeul,260000.0,110.0,V,Jumia TN,L-TN-00152875,2363.6363636363635,"Nabeul, Nabeul, Nabeul"
Ben arous,160000.0,88.0,V,Jumia TN,L-TN-00160296,1818.1818181818182,"ezzahra ville, Ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Ben arous,130000.0,72.0,V,Jumia TN,L-TN-00150452,1805.5555555555557,"boumhel el bassatine, Bou Mhel, Bou Mhel, Ben Arous - Tunis Sud"
Sousse,190000.0,118.0,V,Jumia TN,L-TN-00167327,1610.1694915254238,"rue victor hugo immeuble mahjoub, Sousse, Sousse, Sousse"
Sousse,288000.0,140.0,V,Jumia TN,L-TN-00128739,2057.1428571428573,"Sahloul, Sahloul, Sousse"
Banlieue Nord,2600.0,71.0,V,Jumia TN,L-TN-00132584,36.61971830985915,"Les Jardins de Carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,155000.0,85.0,V,Jumia TN,L-TN-00148958,1823.5294117647059,"Hammam Sousse, Hammam Sousse, Hammam Sousse, Sousse"
Banlieue Nord,562500.0,2.0,V,Jumia TN,L-TN-00107001,281250.0,"Jardins de Carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,350.0,85.0,L,Tunisie-annonce TN,2632870,4.117647058823529,"Tunisie,Sousse,Akouda,Tantana"
Sousse,250000.0,100.0,V,Jumia TN,L-TN-00115895,2500.0,"Chott Meriem, Akouda, Sousse"
Sousse,158000.0,125.0,V,Jumia TN,L-TN-00174299,1264.0,"Rue victor hugo en face recette de finance B1, Sousse Riadh, Sousse, Sousse"
Nabeul,500.0,62.0,L,Tunisie-annonce TN,2859514,8.064516129032258,"Tunisie,Nabeul,Hammamet,Cite Afh"
Sousse,259000.0,130.0,V,Jumia TN,L-TN-00137587,1992.3076923076924,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Khezama, Khezama, Sousse"
Banlieue Nord,100.0,50.0,L,Tunisie-annonce TN,2373151,2.0,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Banlieue Nord,480000.0,2.0,V,Jumia TN,L-TN-00142557,240000.0,"Ain Zaghouan, AIN Zaghouan, Tunis et Banlieue Nord"
Ariana,1400.0,180.0,L,Tunisie-annonce TN,2853120,7.777777777777778,"Tunisie,Ariana,Ariana Ville,El Menzah 5"
Banlieue Nord,950.0,100.0,L,Tunisie-annonce TN,2858424,9.5,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Nabeul,160000.0,67.0,V,Jumia TN,L-TN-00147886,2388.0597014925374,"Hammamet Nord, Hammamet, Nabeul"
Les Berges du Lac,830000.0,2.0,V,Jumia TN,L-TN-00067115,415000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,800.0,50.0,L,Tunisie-annonce TN,2351756,16.0,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage"
Nabeul,230000.0,145.0,V,Jumia TN,L-TN-00163525,1586.2068965517242,"Hammamet, Hammamet, Nabeul"
Bizerte,130.0,150.0,L,Tunisie-annonce TN,2833602,0.8666666666666667,"Tunisie,Bizerte,Bizerte Nord,Bizerte"
Nabeul,377000.0,188.0,V,Jumia TN,L-TN-00121480,2005.3191489361702,"Hammamet, Hammamet, Nabeul"
Sousse,450.0,80.0,L,Tunisie-annonce TN,2754749,5.625,"Tunisie,Sousse,Akouda,Chatt Meriem"
Les Berges du Lac,700000.0,2.0,V,Jumia TN,L-TN-00129780,350000.0,"Les Berges du Lac, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,260000.0,120.0,V,Jumia TN,L-TN-00151291,2166.6666666666665,"borj louzir, Ariana, Ariana, Ariana"
Ariana,110000.0,39.0,V,Jumia TN,L-TN-00156806,2820.5128205128203,"Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,205000.0,105.0,V,Jumia TN,L-TN-00153721,1952.3809523809523,"Cité El Wahat, Aouina, Aouina, Tunis et Banlieue Nord"
Les Berges du Lac,1000.0,2.0,V,Jumia TN,L-TN-00107178,500.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Sousse,420000.0,70.0,V,Jumia TN,L-TN-00166708,6000.0,"El Kantaoui, Hammam Sousse, Sousse"
Tunis,100.0,55.0,L,Tunisie-annonce TN,2358631,1.8181818181818181,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Banlieue Nord,375000.0,150.0,V,Jumia TN,L-TN-00112100,2500.0,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Sousse,400.0,130.0,L,Tunisie-annonce TN,2274151,3.076923076923077,"Tunisie,Sousse,Hergla,Hergla"
Banlieue Nord,2500.0,345.0,L,Tunisie-annonce TN,2828340,7.246376811594203,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Banlieue Nord,653000.0,239.0,V,Jumia TN,L-TN-00173045,2732.2175732217574,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,400000.0,168.0,V,Jumia TN,L-TN-00133198,2380.9523809523807,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,185000.0,109.0,V,Jumia TN,L-TN-00157589,1697.2477064220184,"Ariana, Ariana, Ariana"
Ariana,100.0,70.0,L,Tunisie-annonce TN,2832203,1.4285714285714286,"Tunisie,Tunis,El Menzah,El Menzah 9"
Ariana,390000.0,230.0,V,Jumia TN,L-TN-00154865,1695.6521739130435,"dar fadhal, La Soukra, La Soukra, Ariana"
Bizerte,600.0,150.0,L,Tunisie-annonce TN,2861078,4.0,"Tunisie,Bizerte,Bizerte Nord,Bizerte"
Nabeul,183000.0,110.0,V,Jumia TN,L-TN-00171075,1663.6363636363637,"Lido, Nabeul, Nabeul"
Banlieue Nord,750000.0,2.0,V,Jumia TN,L-TN-00107053,375000.0,"Jardins de Carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,95000.0,54.0,V,Jumia TN,L-TN-00128932,1759.2592592592594,"Cité de la Plage, Hammam Sousse, Sousse"
Ariana,175000.0,68.0,V,Jumia TN,L-TN-00127535,2573.529411764706,"Résidence Les Oeillets, Cité Ennasr, Cité Ennasr, Cité Ennasr, Ariana"
Tunis,1200.0,100.0,L,Tunisie-annonce TN,2788321,12.0,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Nabeul,460000.0,188.0,V,Jumia TN,L-TN-00139322,2446.808510638298,"Cité El Wafa, Nabeul, Nabeul"
Banlieue Nord,528000.0,215.0,V,Jumia TN,L-TN-00123229,2455.813953488372,"Ain Zaghouan Nord, AIN Zaghouan, Tunis et Banlieue Nord"
Bizerte,650.0,100.0,L,Tunisie-annonce TN,2791201,6.5,"Tunisie,Bizerte,Bizerte Nord,Bizerte"
Banlieue Nord,175000.0,68.0,V,Jumia TN,L-TN-00142542,2573.529411764706,"La Goulette, La Goulette, La Goulette, Tunis et Banlieue Nord"
Banlieue Nord,2500.0,160.0,L,Tunisie-annonce TN,2843752,15.625,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ariana,168000.0,74.0,V,Jumia TN,L-TN-00153251,2270.2702702702704,"soukra parc, La Soukra, Soukra, Ariana"
Nabeul,700.0,120.0,L,Tunisie-annonce TN,2862140,5.833333333333333,"Tunisie,Nabeul,Hammamet,Cite Afh"
Sousse,170000.0,85.0,V,Jumia TN,L-TN-00139571,2000.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Khezama, Sousse, Sousse"
Sousse,280000.0,155.0,V,Jumia TN,L-TN-00146454,1806.4516129032259,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Nabeul,380000.0,117.0,V,Jumia TN,L-TN-00157814,3247.863247863248,"Hammamet Centre, Hammamet, Nabeul"
Banlieue Nord,1000.0,120.0,L,Tunisie-annonce TN,2860959,8.333333333333334,"Tunisie,Tunis,Carthage,Amilcar"
Ariana,108000.0,60.0,V,Jumia TN,L-TN-00161876,1800.0,"sidi sofienne, Ariana, Ariana, Ariana"
Ariana,385000.0,159.0,V,Jumia TN,L-TN-00123918,2421.383647798742,"Chotrana 1, La Soukra, Ariana"
Sousse,180000.0,119.0,V,Jumia TN,L-TN-00122888,1512.6050420168067,"Khezama, Khezama, Sousse"
Ariana,1500.0,200.0,L,Tunisie-annonce TN,2804244,7.5,"Tunisie,Tunis,El Menzah,Mutuelle Ville"
Ben arous,185000.0,103.0,V,Jumia TN,L-TN-00134349,1796.116504854369,"Ezzahra, Ben Arous - Tunis Sud"
Nabeul,221000.0,110.0,V,Jumia TN,L-TN-00098315,2009.090909090909,"Hammamet, Hammamet, Nabeul"
Nabeul,175000.0,90.0,V,Jumia TN,L-TN-00157811,1944.4444444444443,"Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,72000.0,4500.0,L,Tunisie-annonce TN,2775976,16.0,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Tunis,900.0,70.0,L,Tunisie-annonce TN,2859378,12.857142857142858,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Ariana,2500.0,143.0,V,Jumia TN,L-TN-00148798,17.482517482517483,"La Soukra, La Soukra, Soukra, Ariana"
Banlieue Nord,1700.0,360.0,L,Tunisie-annonce TN,2840810,4.722222222222222,"Tunisie,Tunis,La Marsa,Cite El Hana"
Nabeul,750000.0,400.0,V,Jumia TN,L-TN-00147889,1875.0,"Hammamet, Nabeul"
Sousse,120000.0,75.0,V,Jumia TN,L-TN-00148975,1600.0,"Hergla, Hergla, Sousse"
Mannouba,430.0,100.0,L,Tunisie-annonce TN,2862137,4.3,"Tunisie,Manouba,Mannouba,La Mannouba"
Banlieue Nord,220.0,4500.0,L,Tunisie-annonce TN,2786755,0.04888888888888889,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ben arous,105000.0,90.0,V,Jumia TN,L-TN-00114696,1166.6666666666667,"Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Ben arous,600.0,150.0,L,Tunisie-annonce TN,2823209,4.0,"Tunisie,Ben arous,Bou Mhel El Bassatine,Bou Mhel"
Banlieue Nord,370000.0,156.0,V,Jumia TN,L-TN-00126517,2371.7948717948716,"Ain Zaghouan Nord, AIN Zaghouan, Tunis et Banlieue Nord"
Tunis,1400.0,167.0,L,Tunisie-annonce TN,2857430,8.383233532934131,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Les Berges du Lac,390000.0,2.0,V,Jumia TN,L-TN-00107033,195000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,77000.0,51.0,V,Jumia TN,L-TN-00149389,1509.8039215686274,"Ariana, Ariana, Ariana"
Banlieue Nord,480000.0,187.0,V,Jumia TN,L-TN-00166473,2566.8449197860964,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ben arous,256900.0,180.0,V,Jumia TN,L-TN-00123027,1427.2222222222222,"El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Banlieue Nord,1100000.0,2.0,V,Jumia TN,L-TN-00107095,550000.0,"Jardins de Carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,180000.0,87.0,V,Jumia TN,L-TN-00136625,2068.9655172413795,"Cité de la Plage, Hammam Sousse, Sousse"
Nabeul,400.0,60.0,L,Tunisie-annonce TN,2855404,6.666666666666667,"Tunisie,Nabeul,Hammamet,Chaabet El Mrezga"
Ariana,153000.0,130.0,V,Jumia TN,L-TN-00154483,1176.923076923077,"Ariana, Ariana, Ariana"
Ariana,196610.0,110.0,V,Jumia TN,L-TN-00153302,1787.3636363636363,"Chotrana 1, Chotrana 1, Chotrana 1, Ariana"
Sousse,157000.0,55.0,V,Jumia TN,L-TN-00167349,2854.5454545454545,"Tantana, Tantana, Sousse"
Ben arous,750.0,110.0,L,Tunisie-annonce TN,2860479,6.818181818181818,"Tunisie,Ben arous,Bou Mhel El Bassatine,Bou Mhel"
Sousse,600.0,100.0,V,Jumia TN,L-TN-00162245,6.0,"kantaoui, El Kantaoui, Hammam Sousse, Sousse"
